ID,PredictedProb
274,0.537908656638
275,0.432164267118
278,0.805176116883
280,0.283388423688
281,0.249186865079
282,0.332547686869
283,0.794266293651
284,0.966055142857
286,0.870623413902
287,0.92932918254
288,0.926243523809
289,0.85079937758
290,0.538285050672
291,0.728223290432
294,0.532132209623
295,0.302130426242
297,0.592962568337
299,0.688768793651
305,0.835282277778
307,0.598420362039
308,0.831770437878
313,0.673834816739
314,0.702839856421
315,0.759886891008
316,0.938739136285
317,0.863575641778
319,0.618761300866
322,0.816726794917
323,0.869723652236
324,0.900237896826
326,0.916360528138
327,0.816135614441
329,0.981495261905
330,0.103887024497
331,0.43891292101
336,0.387864239538
337,0.483420056998
338,0.811957952381
340,0.958076050265
345,0.347654044356
347,0.887447829365
348,0.872830198412
350,0.9911285
352,0.885212886724
356,0.924954474094
357,0.928150155215
358,0.906186434676
359,0.810883229437
361,0.769128006816
363,0.348002203281
364,0.739651146464
368,0.875968619048
376,0.979707558442
378,0.726611433483
382,0.770113607754
384,0.542112161616
385,0.931489302338
388,0.186518343501
389,0.954959880952
391,0.802349838764
392,0.732747929348
395,0.874007984817
396,0.878372023809
397,0.783177160827
399,0.815647206349
404,0.93805418254
407,0.408431968416
409,0.867955252371
410,0.866420238095
413,0.72468677987
414,0.622457978022
416,0.748617936508
418,0.713119087301
419,0.794806957912
420,0.891180715728
422,0.948556714286
423,0.839830190476
427,0.673988668471
429,0.989079690476
430,0.551889428571
431,0.770049800271
432,0.742226507937
433,0.919554595238
434,0.134743624354
436,0.702192898308
437,0.894610754284
451,0.735736792324
452,0.700273833334
454,0.751591880953
457,0.901751845828
458,0.895656821068
460,0.5586307737
461,0.959339194805
462,0.77197350776
463,0.854175030694
465,0.948648515873
467,0.922605855835
473,0.881096331309
474,0.965488238095
480,0.141411070761
481,0.776708934066
483,0.88268476744
484,0.49551615873
485,0.553652592402
487,0.930513595238
490,0.954370380835
491,0.876542103174
492,0.560309938192
496,0.856623873016
497,0.635386901356
498,0.79162013492
499,0.912926143246
501,0.808141896825
502,0.911792396825
503,0.827929144365
506,0.887025152903
507,0.719745050642
508,0.607189013708
509,0.764316738095
510,0.8139290512
511,0.862476677375
513,0.839616150794
515,0.938198230159
521,0.446446893685
522,0.832032233725
523,0.883827963183
525,0.928055509379
529,0.861749571428
530,0.684570484848
531,0.625761357143
533,0.766171494768
534,0.598024890721
535,0.95900684127
537,0.68334870677
541,0.659647200521
542,0.791313027226
543,0.634415531746
544,0.844927413823
545,0.62916897619
549,0.894249548229
550,0.890835718816
551,0.841771960928
553,0.603154437729
556,0.848433373016
558,0.475545015873
560,0.742645611055
563,0.503428329365
564,0.964889920635
567,0.41479886075
572,0.599368135369
573,0.917143086107
577,0.934658162337
583,0.820955030157
584,0.825086383934
585,0.811525542643
586,0.769829999208
588,0.812543230159
590,0.773852162338
591,0.735098939394
593,0.96230042785
594,0.735776120879
597,0.863374783495
598,0.685791015423
599,0.928750690476
603,0.845138571429
604,0.701645779784
606,0.926469952381
607,0.546286315296
609,0.714596844677
614,0.86162499378
615,0.88505484127
616,0.593532738095
617,0.898231849207
618,0.833051959772
619,0.774278413474
620,0.842525904762
623,0.698598978688
625,0.87425450307
626,0.780173798586
627,0.849326438145
632,0.953699632978
633,0.605576854979
634,0.836912851276
635,0.767606573753
636,0.869714619048
637,0.918068733766
638,0.802116374459
639,0.954020833334
642,0.497487964614
643,0.937742047619
644,0.971218
645,0.281382373738
646,0.847409421398
650,0.930174467533
653,0.588955925253
654,0.638033269841
655,0.498978642857
656,0.899706027709
657,0.810580811272
658,0.717423246031
660,0.426336070735
661,0.805899269528
668,0.891313392441
669,0.711188344322
671,0.875480611888
672,0.790362992064
676,0.944936318584
678,0.92775318254
680,0.836457126984
682,0.90954153602
684,0.905015285714
685,0.771005352814
686,0.634272909774
687,0.54287562026
694,0.260171533189
696,0.676130383838
697,0.765461896825
699,0.624658904762
702,0.967518
707,0.847167992064
708,0.953690833334
712,0.965285738456
717,0.93956815873
718,0.959911827484
720,0.627828769841
721,0.836256913725
723,0.889834490842
724,0.698518838828
727,0.587470055555
728,0.274185077321
731,0.913549309524
733,0.862448579365
735,0.924005785715
737,0.803813835289
738,0.859850182539
740,0.643209809524
742,0.98636
743,0.665637126984
745,0.723144910044
746,0.913784626984
747,0.659507682539
748,0.993947857143
749,0.870843442002
750,0.983553047619
753,0.76816924228
755,0.836519852544
756,0.937728428571
758,0.499946393084
760,0.756871036415
762,0.865612783272
763,0.79916223593
765,0.952857912698
767,0.851142184029
768,0.975060031035
770,0.587399334055
772,0.808166504274
773,0.844593309524
774,0.863264650072
775,0.668189171606
777,0.380234485045
778,0.931618214285
780,0.385302300866
782,0.777871277778
783,0.968048809524
786,0.560822047316
787,0.914880160422
788,0.800740606061
789,0.724531190476
790,0.767740781385
793,0.718166825995
795,0.867729186147
807,0.713116079365
809,0.754800722943
810,0.679028563492
811,0.746135941559
813,0.332728974748
815,0.882343378066
816,0.702949177489
821,0.908055285715
823,0.994488276925
825,0.852512650624
826,0.868535298663
827,0.896298633039
832,0.911994470388
833,0.752275975903
834,0.757449269842
837,0.904211396825
838,0.982274880953
839,0.122933988162
843,0.545158412587
844,0.801025666666
845,0.574311873016
846,0.670933111111
848,0.682584772783
850,0.733189473717
851,0.87181472189
852,0.639104473748
855,0.763518042919
856,0.971698331169
861,0.72125387099
862,0.811400128461
863,0.904703151718
864,0.813718210318
865,0.860105142746
867,0.728136870796
868,0.89093068254
869,0.92617465466
873,0.669803741703
875,0.643312880952
877,0.831006874228
879,0.726259164502
880,0.98798597619
881,0.813649012958
882,0.604606206349
883,0.974720501443
887,0.735297388889
888,0.617096785714
890,0.938597575947
897,0.777389304474
900,0.909639738095
902,0.733996101763
904,0.741588108468
906,0.587037221712
910,0.910255333333
913,0.888333829004
914,0.674072095238
915,0.556918085859
918,0.895486890332
920,0.965014674603
923,0.805952007052
926,0.858827952381
927,0.6466584339
929,0.596419142857
930,0.682701575657
931,0.954851928572
932,0.927657027682
933,0.800016301587
934,0.809950284494
936,0.696046380231
939,0.692077543956
941,0.918179037518
943,0.594152275614
947,0.560848642857
948,0.767084196361
949,0.978592683261
950,0.497504094461
951,0.669492315674
952,0.59978797242
953,0.989126809524
956,0.876776626984
961,0.668787769842
962,0.678535360927
968,0.853306501625
971,0.965621761905
972,0.956868047619
977,0.974675407149
981,0.758830047619
985,0.887023776335
987,0.876688293651
989,0.981659834267
993,0.916709838427
994,0.469478206349
997,0.980876696938
998,0.416533290187
999,0.905754476191
1002,0.839274705008
1003,0.94576667616
1004,0.982461165095
1005,0.710605428571
1007,0.717734691895
1008,0.898315404762
1014,0.9687675
1016,0.878543673084
1021,0.626764611111
1023,0.89884853353
1026,0.928414031746
1028,0.868519045793
1029,0.754626309524
1030,0.583822582973
1031,0.824160910201
1032,0.839451205754
1033,0.978352126984
1036,0.645104163337
1037,0.917524406983
1039,0.758357333334
1046,0.942771111111
1047,0.903654316739
1049,0.962725842602
1055,0.895152271326
1057,0.524607033614
1059,0.75628915873
1060,0.359957089466
1062,0.183301184981
1063,0.835388315518
1066,0.855705071428
1067,0.985869444444
1068,0.359773019293
1070,0.884542927421
1071,0.732164597822
1073,0.733934952325
1074,0.732702912699
1075,0.889471669636
1076,0.652620019989
1077,0.946716869624
1079,0.548065513769
1083,0.570708460317
1085,0.970868566767
1087,0.634466718615
1088,0.543717277778
1089,0.814847554334
1092,0.810712285714
1095,0.798564626957
1104,0.989745753968
1106,0.991206207258
1108,0.617711555555
1110,0.676064629514
1117,0.78696658646
1118,0.739419727716
1119,0.9172192886
1121,0.835190890753
1122,0.865783350649
1124,0.78039297866
1125,0.635432579365
1126,0.553139408999
1128,0.864810940837
1129,0.587853256727
1131,0.370956706349
1132,0.853413173063
1133,0.858385452381
1134,0.484351809524
1137,0.919673753969
1138,0.439864978189
1139,0.659966997266
1140,0.735679214285
1141,0.832979903947
1143,0.774837301587
1144,0.863180206349
1145,0.768825131837
1146,0.877135141969
1147,0.853501906205
1149,0.838912623625
1151,0.838265563492
1154,0.751013087301
1156,0.548766333334
1158,0.825947356716
1165,0.80826873248
1166,0.417085012987
1167,0.553923232233
1168,0.82877270707
1169,0.579095326431
1171,0.63518481746
1173,0.437176643015
1175,0.601153948052
1181,0.456606979157
1182,0.555712937611
1184,0.84137204674
1187,0.814104904762
1189,0.9335175
1190,0.594866402764
1193,0.618279325397
1194,0.954720738095
1196,0.849454394415
1202,0.706326271284
1203,0.738873343101
1206,0.855694173397
1209,0.955116845161
1211,0.686503444444
1212,0.423641387446
1215,0.844954263293
1216,0.632861563492
1220,0.863046823544
1222,0.91794340371
1223,0.942533847042
1224,0.63366578244
1227,0.940562388889
1229,0.470097226018
1230,0.728309286436
1233,0.910111292929
1236,0.672931186336
1242,0.930953898517
1245,0.810709920635
1246,0.974554246032
1249,0.892886666666
1250,0.889368507936
1253,0.98092702381
1258,0.676710482572
1259,0.693565888889
1262,0.984618483825
1263,0.908898142857
1265,0.939670879944
1266,0.896818372928
1267,0.950535808802
1268,0.892922260923
1269,0.778968150937
1270,0.770055567327
1271,0.865786452381
1272,0.965104813454
1276,0.963886985293
1277,0.811127458153
1279,0.793589588023
1280,0.725606624819
1283,0.744144716088
1285,0.88430104576
1286,0.891077073904
1290,0.853826227422
1293,0.712444446118
1295,0.559779183872
1297,0.862770592536
1299,0.943609385967
1300,0.954845166666
1301,0.803104648352
1302,0.967479795094
1303,0.921866207878
1304,0.869999492063
1305,0.696833018037
1306,0.648162301587
1307,0.652004622538
1308,0.97360643275
1309,0.582583152836
1312,0.674272060521
1313,0.905634246032
1314,0.619538996031
1316,0.837812159452
1318,0.516096539682
1319,0.795066651386
1320,0.718426989588
1322,0.983483960317
1323,0.548814825397
1325,0.661188
1329,0.404061015873
1330,0.794302031746
1334,0.529020666667
1337,0.968916952381
1340,0.554963095238
1341,0.707943015873
1342,0.59433322052
1347,0.627715396104
1349,0.662585966811
1350,0.777425226551
1355,0.782284468254
1356,0.644819333333
1357,0.598688587301
1358,0.781311833333
1359,0.858108664244
1361,0.435149468254
1363,0.576080682539
1366,0.743168131549
1367,0.971456428572
1370,0.942846753393
1375,0.938822908902
1377,0.924011833334
1379,0.880847448604
1381,0.594671316739
1382,0.887680032912
1385,0.701578495315
1387,0.617949058441
1389,0.836084684406
1392,0.936239152813
1393,0.656140031746
1395,0.895509607851
1396,0.847431017316
1399,0.156089332456
1400,0.080538426997
1401,0.832841258242
1402,0.979844986746
1405,0.695656079365
1407,0.63368019697
1409,0.970066396986
1413,0.439830334444
1414,0.271933595238
1415,0.816617633699
1417,0.593217399656
1421,0.414488882784
1422,0.918051697136
1423,0.351227074315
1425,0.851673216927
1426,0.116935345039
1428,0.931001301588
1429,0.971453317461
1430,0.580905619047
1431,0.643409625707
1433,0.971910428572
1435,0.941527409
1436,0.833834357143
1438,0.921591663745
1439,0.918230682539
1442,0.974686761905
1448,0.681785753969
1449,0.63697782563
1451,0.671351628121
1453,0.84861497619
1455,0.843025656566
1456,0.606352588552
1458,0.883853445166
1459,0.926597443224
1463,0.981256785715
1466,0.633232738261
1468,0.94471374518
1471,0.692728694678
1472,0.929995714285
1473,0.609824181485
1474,0.980568339549
1476,0.531331120771
1477,0.788251817919
1478,0.706411357143
1479,0.746567587648
1481,0.507311096958
1482,0.975627952381
1487,0.694417403594
1490,0.846386666666
1493,0.500682837601
1494,0.866008180375
1495,0.949519720057
1496,0.968352928572
1497,0.744056789322
1498,0.756797664024
1499,0.860396253968
1500,0.817019396825
1505,0.848792005772
1507,0.734608277778
1508,0.669609093073
1510,0.862978288157
1511,0.84468284127
1513,0.419752372128
1514,0.774434260199
1518,0.941536476413
1519,0.464008304473
1520,0.747452769841
1522,0.913491613664
1523,0.724617904762
1524,0.657296255412
1527,0.890339640432
1528,0.781978816018
1529,0.62567548718
1530,0.827672955988
1532,0.789302358586
1534,0.548618354978
1536,0.975909571428
1537,0.698473209956
1540,0.798507092352
1543,0.659276966493
1546,0.939240347986
1549,0.712494198524
1553,0.757418071429
1558,0.760216759206
1560,0.913707829068
1561,0.783882209957
1562,0.737581928572
1565,0.511759552947
1573,0.573955189967
1576,0.775139937178
1577,0.954273072109
1579,0.524537258008
1580,0.928194380953
1581,0.791944766675
1582,0.363802903479
1584,0.798696880953
1586,0.834659119047
1588,0.823976839827
1589,0.472557246031
1595,0.743030839765
1598,0.42420716246
1599,0.993445476191
1600,0.642731747523
1605,0.642171142857
1609,0.666258973316
1610,0.657154776335
1615,0.849382262626
1617,0.89599108429
1619,0.836253825071
1621,0.934319785325
1622,0.695941570818
1628,0.757777465368
1629,0.934417301587
1630,0.690395896825
1631,0.847457589435
1633,0.769582261905
1636,0.794805028343
1637,0.724683150894
1638,0.856613039683
1643,0.858111508697
1644,0.809664417058
1645,0.913775579196
1646,0.534867971862
1647,0.790306438901
1648,0.863116840631
1650,0.522409519846
1651,0.852321642857
1652,0.922239589528
1654,0.88177578355
1655,0.975747374406
1657,0.957456686147
1658,0.987369404762
1663,0.399093861416
1665,0.982120349736
1666,0.824047086529
1669,0.936935864485
1675,0.898946878233
1678,0.883736477701
1679,0.711430484275
1680,0.498859402363
1681,0.80745860319
1684,0.906479650794
1687,0.492345888167
1688,0.73841710246
1692,0.89142940135
1694,0.849486717727
1695,0.571898814001
1696,0.842109880231
1697,0.405366209957
1698,0.64544504214
1699,0.951247
1700,0.468094119048
1701,0.827803144766
1704,0.565666015957
1705,0.695984619047
1706,0.696791224442
1708,0.959751666833
1709,0.79156915873
1712,0.510487968254
1713,0.737756533189
1715,0.64899876448
1718,0.946082312743
1720,0.774595616161
1721,0.848639597445
1724,0.866882898968
1725,0.684108904762
1726,0.198971444444
1728,0.734300261568
1729,0.898140572494
1738,0.58694609787
1739,0.82573678355
1741,0.808597246198
1743,0.930517635321
1745,0.444696846264
1750,0.742533785715
1751,0.836483931397
1753,0.87854534127
1755,0.491731169997
1757,0.604982719529
1758,0.602173952381
1759,0.801874670691
1762,0.717636444445
1763,0.638965511645
1767,0.985079087301
1769,0.752372612394
1770,0.98865397619
1778,0.927431242666
1781,0.901579190476
1784,0.913919624522
1786,0.730518452381
1787,0.834292428065
1788,0.838412905783
1789,0.927627872295
1790,0.6450841652
1794,0.186928602063
1795,0.898331214286
1797,0.980255833334
1801,0.872148287504
1802,0.870634207792
1809,0.933779786115
1810,0.957368763348
1811,0.795276717978
1816,0.866338285715
1817,0.775817071851
1818,0.64070604629
1820,0.609343163244
1821,0.603948462406
1822,0.334204398269
1823,0.962213873016
1829,0.899465884893
1833,0.93814593552
1834,0.853968139277
1836,0.74681769697
1837,0.97565797619
1839,0.862066126758
1842,0.78500031572
1845,0.941303320632
1849,0.702748896826
1851,0.948642785715
1852,0.619477020742
1853,0.679993931562
1855,0.84632711544
1856,0.754365070952
1857,0.887180340095
1859,0.8658995
1860,0.585900382396
1861,0.953985571428
1862,0.894605986771
1864,0.87530310101
1865,0.778603974561
1869,0.805699647487
1871,0.515849790765
1872,0.960978095238
1873,0.681888541122
1874,0.575150973304
1875,0.424951722222
1878,0.778158178313
1879,0.77950467616
1880,0.536163808214
1882,0.948875714285
1887,0.940987690476
1893,0.708414582973
1896,0.86676566095
1900,0.768085404762
1902,0.795726012932
1904,0.938545690476
1906,0.580207380953
1907,0.913868801587
1909,0.778626089289
1911,0.820677714285
1913,0.710206209346
1915,0.737847159274
1917,0.235083385137
1918,0.656600461039
1919,0.62773490844
1921,0.813812012293
1922,0.9875705
1923,0.913537642857
1926,0.666763717998
1927,0.523738587024
1928,0.918231174603
1929,0.878257348485
1931,0.589978849206
1932,0.897834349206
1938,0.968963191919
1940,0.471540698967
1941,0.731192039683
1942,0.587222397436
1944,0.545886515873
1948,0.407529307359
1949,0.903656793651
1951,0.89350221978
1953,0.789560764939
1954,0.803742580898
1955,0.989739595238
1956,0.878930904762
1957,0.920802663781
1958,0.978026316916
1959,0.885023046339
1961,0.869846849206
1962,0.798613481685
1965,0.777535526657
1969,0.867035358586
1971,0.698169699416
1978,0.985058280332
1982,0.943998045455
1984,0.714561404762
1985,0.864954944444
1986,0.752428570441
1987,0.74028999097
1988,0.70765384127
1989,0.728089605531
1990,0.656898272939
1991,0.923357471176
1993,0.941407941709
1994,0.842896250191
1999,0.74218521285
2000,0.725455087301
2001,0.523587084249
2002,0.928256305195
2003,0.428344774068
2004,0.527826308703
2008,0.962617261905
2011,0.83002402381
2013,0.866292769842
2017,0.971821976191
2020,0.88762587535
2021,0.951668293651
2024,0.906616930373
2026,0.431294942653
2031,0.930182981963
2035,0.672814849207
2039,0.961893400433
2040,0.843166971102
2044,0.888293275288
2045,0.930935598181
2046,0.778079460317
2047,0.776297605884
2048,0.762528869105
2052,0.764666003285
2053,0.718701973905
2054,0.717838615008
2055,0.776165572261
2058,0.805966555556
2059,0.767745916873
2060,0.542846678604
2063,0.83040424267
2064,0.630641457598
2065,0.975798690476
2066,0.845375714285
2070,0.305826274281
2073,0.885331361125
2076,0.915088072401
2077,0.122902328355
2078,0.839891896826
2082,0.950649460317
2084,0.52624534632
2086,0.771127463925
2088,0.964504876376
2090,0.921847276672
2091,0.896631513708
2095,0.747216325397
2097,0.858365781386
2101,0.881707779118
2102,0.408950341492
2105,0.735744190476
2106,0.720314809524
2107,0.965002404762
2110,0.769434285715
2113,0.990284357143
2114,0.715117655462
2115,0.711289389971
2118,0.755862758117
2119,0.725428587706
2120,0.772290956821
2122,0.68209424771
2128,0.904167046398
2129,0.855862047619
2132,0.820221592771
2136,0.843060336941
2139,0.921702587302
2140,0.590324396825
2141,0.393726868132
2142,0.876728375125
2143,0.872922591837
2146,0.415302229437
2147,0.805379722222
2148,0.766560999278
2151,0.704708285714
2153,0.876122119047
2154,0.939946459956
2156,0.288525782708
2161,0.963639415336
2162,0.832038817461
2163,0.959885523951
2164,0.734994309524
2165,0.970417787797
2168,0.982570698371
2169,0.5817
2175,0.953540619047
2176,0.88105097619
2177,0.786778805916
2178,0.484987111227
2182,0.828382289625
2184,0.61220056189
2191,0.818504356798
2193,0.945410551893
2194,0.791592792208
2196,0.920086142857
2198,0.665437094517
2199,0.722631505772
2200,0.753853523809
2202,0.893391865079
2209,0.926820753968
2213,0.159473502165
2217,0.971678415276
2218,0.528200739574
2224,0.632647047619
2225,0.196784895213
2231,0.975981261905
2233,0.83197270706
2234,0.875039678572
2235,0.629777224059
2237,0.839219238095
2238,0.459038944444
2240,0.697776277778
2242,0.867025934174
2244,0.620015297856
2246,0.947180505494
2247,0.625172976512
2248,0.984446864646
2249,0.978052586449
2250,0.955112792728
2252,0.69640132757
2254,0.783133833885
2257,0.838922904762
2258,0.785269775614
2262,0.549452281024
2265,0.710790981726
2268,0.962441722222
2270,0.902105857143
2280,0.904330060918
2281,0.990269619047
2283,0.982347309524
2285,0.335524458874
2289,0.955088279164
2290,0.656793515873
2291,0.77985802048
2293,0.909800797259
2294,0.822454873016
2295,0.914593627907
2300,0.864194924111
2304,0.92758131746
2307,0.458702858945
2310,0.98547932684
2312,0.906393408369
2313,0.453102928147
2318,0.730142118258
2319,0.895915459596
2322,0.708272734432
2324,0.778013709235
2326,0.960689474026
2328,0.873913338809
2331,0.813224119047
2334,0.113796640476
2335,0.741917510823
2336,0.754153619048
2339,0.940008840039
2340,0.878068020951
2341,0.980713489441
2344,0.985280523809
2349,0.936990912698
2352,0.930491523698
2353,0.887094625707
2357,0.492513857143
2362,0.733311655289
2364,0.690831459596
2365,0.611854779479
2366,0.684699436508
2367,0.634247190476
2368,0.863552690042
2370,0.976554880952
2373,0.809756484127
2375,0.517858595238
2376,0.980150428572
2377,0.917379126984
2382,0.985904071428
2384,0.667038810967
2385,0.768506512432
2388,0.750882082502
2389,0.512600460317
2390,0.868503191974
2391,0.778197526696
2393,0.930569325397
2396,0.826915848339
2397,0.670794103175
2398,0.965307904762
2399,0.739013579365
2400,0.845420091546
2401,0.466317261905
2402,0.93281225
2404,0.512316358445
2406,0.958306715368
2408,0.651826642857
2409,0.913954398268
2410,0.809310620203
2411,0.765167214285
2413,0.706944912699
2415,0.777987320346
2417,0.886585324675
2422,0.916511764958
2423,0.440156098335
2424,0.896662579646
2426,0.976597928572
2429,0.719348948052
2430,0.737061623915
2432,0.784294603174
2433,0.894249230158
2436,0.990399826574
2437,0.88766918254
2438,0.888602439012
2439,0.856450424242
2440,0.599220748647
2444,0.563580642857
2445,0.455765815685
2446,0.587434166667
2454,0.872438162337
2455,0.762325309524
2456,0.968572293651
2458,0.394055052545
2459,0.318105356959
2460,0.633245790142
2461,0.885801579365
2462,0.72041402381
2464,0.702742805195
2465,0.912612407648
2467,0.983537476191
2468,0.939409357143
2474,0.661630404762
2480,0.598424677672
2481,0.64546743579
2484,0.71277965873
2485,0.655946174603
2486,0.832878963399
2487,0.704238095522
2491,0.869788928572
2493,0.839891187252
2496,0.849724043956
2497,0.897470953508
2501,0.807704579365
2504,0.786204174603
2505,0.543605421318
2506,0.791821996337
2508,0.879561920635
2509,0.490792012987
2513,0.578353437951
2516,0.830247198413
2520,0.756411071428
2521,0.757643701935
2523,0.836389515873
2524,0.890591468254
2526,0.990254746031
2528,0.810734818903
2529,0.90032465873
2530,0.914783635953
2531,0.943973281108
2532,0.929142523809
2536,0.770454325397
2537,0.659564277057
2540,0.970181321068
2541,0.725945414693
2542,0.782791922256
2543,0.476944750361
2546,0.649214096681
2547,0.711629718063
2550,0.770963652236
2551,0.847168647718
2555,0.81866180847
2556,0.935430374225
2558,0.890513460318
2559,0.971641992063
2560,0.937388904762
2562,0.987854424243
2563,0.125409963959
2564,0.899747547619
2565,0.5001275
2568,0.821728715802
2569,0.770928771463
2570,0.779549362092
2572,0.720601246753
2573,0.883970957856
2574,0.54575034127
2575,0.827505617827
2576,0.850407336941
2582,0.86891405965
2583,0.394464296537
2586,0.656561239466
2590,0.60619765873
2591,0.734229602956
2592,0.924672918108
2593,0.976238334777
2595,0.842416954507
2596,0.612830265512
2597,0.717761990712
2598,0.769236191937
2600,0.972478761905
2601,0.891273989899
2603,0.555188748196
2604,0.813533179273
2605,0.944088230159
2606,0.980743506134
2608,0.82235056356
2609,0.883232460317
2610,0.812009572302
2611,0.344831827321
2614,0.964815119047
2615,0.878313293651
2616,0.770080006255
2618,0.565836895966
2620,0.716724249084
2623,0.54311365873
2624,0.984814095238
2625,0.746668539215
2627,0.597148206349
2629,0.798085837619
2630,0.813876825397
2631,0.966856118326
2632,0.9805595
2633,0.831546698412
2634,0.781697279814
2635,0.594505
2636,0.89932695166
2637,0.694818762516
2638,0.988694587302
2641,0.666063188864
2643,0.660965014386
2644,0.346775518038
2647,0.798334428572
2648,0.862051813224
2649,0.912569785809
2651,0.583561611111
2654,0.858626554556
2655,0.801804483516
2656,0.938576746031
2659,0.476393054834
2661,0.807647547619
2662,0.594294444444
2664,0.965029465368
2665,0.702316440685
2666,0.930801065324
2667,0.820097970418
2668,0.805625227994
2671,0.184729662402
2673,0.865843111111
2676,0.653704714285
2678,0.676808154762
2680,0.965642023809
2681,0.992394331169
2683,0.555046070707
2687,0.468485671995
2688,0.894290388321
2689,0.784403349206
2691,0.863544764159
2693,0.88643663492
2695,0.828464587301
2697,0.645537239652
2699,0.841115386391
2701,0.671494031968
2702,0.676152301452
2703,0.814222222222
2706,0.922059179654
2707,0.933644793651
2708,0.95210115873
2709,0.907105737521
2714,0.813299303591
2715,0.536073323868
2716,0.765784481241
2717,0.967139349928
2719,0.902587852814
2721,0.899907497587
2722,0.942036857143
2723,0.658076793651
2724,0.507162388889
2727,0.992643818182
2730,0.847763872985
2731,0.801394163225
2736,0.903524098437
2738,0.8608724151
2740,0.913510880579
2744,0.773618563615
2745,0.293472944445
2748,0.657688646164
2749,0.371504963912
2750,0.638169849206
2751,0.413104847356
2752,0.772937880953
2754,0.748879817461
2755,0.853775689579
2756,0.942256865891
2757,0.977616766205
2758,0.705924071428
2759,0.89182708034
2760,0.988953275133
2761,0.147442919897
2762,0.855873497609
2763,0.728180404762
2764,0.627941326457
2765,0.878868162071
2768,0.634742196581
2769,0.299505887446
2770,0.32659567563
2776,0.931748214001
2778,0.967266697659
2788,0.774762547619
2789,0.718483677279
2791,0.771530611111
2792,0.484475206383
2793,0.934290779295
2797,0.796774
2799,0.957002857143
2800,0.955560738095
2801,0.623737293651
2805,0.896959004995
2806,0.532768380953
2807,0.0925325120535
2808,0.690836160173
2811,0.91704416872
2820,0.891964484127
2822,0.885862884918
2824,0.980103119048
2826,0.949089785519
2827,0.828602157678
2828,0.839647044733
2829,0.525380619769
2832,0.862981936508
2835,0.975514997835
2836,0.801789279919
2839,0.756900301396
2840,0.908897208014
2841,0.725453174603
2843,0.940472746032
2849,0.307344439671
2850,0.740160181487
2854,0.778734857864
2856,0.816987872295
2857,0.895162941217
2859,0.799300865079
2860,0.989378140692
2863,0.959347175603
2864,0.711620223838
2865,0.66658263492
2870,0.854972333334
2871,0.746046126984
2872,0.676567090909
2873,0.590648818182
2874,0.93968635506
2876,0.910008920635
2877,0.59660303356
2878,0.969212071428
2880,0.811966281969
2882,0.867308643519
2884,0.504335910311
2885,0.614374698413
2886,0.679006347375
2887,0.826031007936
2894,0.647486825397
2897,0.754472387278
2900,0.795360952381
2903,0.782359896826
2904,0.9274070329
2906,0.762198373949
2908,0.909298205627
2909,0.735129
2910,0.465703541049
2911,0.501317777778
2912,0.817712437489
2913,0.929803976191
2915,0.713851142857
2916,0.635629709401
2918,0.739069177896
