ID,PredictedProb
838,0.994345
839,0.102934
843,0.561517
844,0.763343
845,0.558817
846,0.645394
848,0.706604
850,0.80659
851,0.888507
852,0.675962
855,0.816266
856,0.983984
861,0.72793
862,0.845673
863,0.909301
864,0.783664
865,0.820968
867,0.797707
868,0.893357
869,0.928848
873,0.609452
875,0.691221
877,0.844787
879,0.677664
880,0.987666
881,0.826861
882,0.521039
883,0.97263
887,0.804317
888,0.593715
890,0.968484
897,0.857757
900,0.887589
902,0.708194
904,0.744024
906,0.608121
910,0.937944
913,0.927584
914,0.721843
915,0.563344
918,0.88141
920,0.973023
923,0.809657
926,0.858394
927,0.643093
929,0.456974
930,0.676817
931,0.959536
932,0.916993
933,0.863483
934,0.861864
936,0.706706
939,0.771068
941,0.923847
943,0.614803
947,0.599683
948,0.820912
949,0.994388
950,0.444386
951,0.649623
952,0.61681
953,0.992356
956,0.92326
961,0.679468
962,0.711179
968,0.841046
971,0.975384
972,0.980048
977,0.981654
981,0.731522
985,0.962628
987,0.900175
989,0.990765
993,0.932448
994,0.325558
997,0.986349
998,0.409373
999,0.927203
1002,0.796652
1003,0.949342
1004,0.96548
1005,0.715468
1007,0.693345
1008,0.863107
1014,0.969785
1016,0.851681
1021,0.656182
1023,0.883672
1026,0.938886
1028,0.883099
1029,0.76223
1030,0.640825
1031,0.805295
1032,0.882943
1033,0.981186
1036,0.651835
1037,0.914087
1039,0.844673
1046,0.960695
1047,0.901931
1049,0.964123
1055,0.904276
1057,0.493246
1059,0.802943
1060,0.215882
1062,0.121264
1063,0.857016
1066,0.883203
1067,0.98575
1068,0.312179
1070,0.880271
1071,0.73854
1073,0.756961
1074,0.764834
1075,0.909734
1076,0.614941
1077,0.950593
1079,0.605825
1083,0.514732
1085,0.976054
1087,0.706554
1088,0.607929
1089,0.891526
1092,0.839846
1095,0.781407
1104,0.991455
1106,0.985806
1108,0.657087
1110,0.685136
1117,0.832406
1118,0.761106
1119,0.945513
1121,0.832889
1122,0.892243
1124,0.791053
1125,0.63556
1126,0.591986
1128,0.907048
1129,0.560385
1131,0.37564
1132,0.839615
1133,0.904259
1134,0.447881
1137,0.975111
1138,0.444628
1139,0.680098
1140,0.624587
1141,0.847037
1143,0.78565
1144,0.892312
1145,0.775058
1146,0.891732
1147,0.903669
1149,0.851035
1151,0.831247
1154,0.779523
1156,0.471866
1158,0.815788
1165,0.785949
1166,0.313371
1167,0.59245
1168,0.839529
1169,0.57371
1171,0.697299
1173,0.429188
1175,0.537229
1181,0.522307
1182,0.476431
1184,0.844525
1187,0.872461
1189,0.974535
1190,0.60623
1193,0.66684
1194,0.969901
1196,0.88931
1202,0.708759
1203,0.818594
1206,0.846913
1209,0.969019
1211,0.654368
1212,0.546091
1215,0.878024
1216,0.653489
1220,0.911722
1222,0.931565
1223,0.968734
1224,0.607452
1227,0.962472
1229,0.464873
1230,0.790572
1233,0.909139
1236,0.629448
1242,0.933748
1245,0.78995
1246,0.969445
1249,0.93844
1250,0.918939
1253,0.99186
1258,0.650537
1259,0.711804
1262,0.989752
1263,0.901782
1265,0.961784
1266,0.894625
1267,0.973992
1268,0.868511
1269,0.815022
1270,0.776367
1271,0.863411
1272,0.975574
1276,0.968814
1277,0.884399
1279,0.890458
1280,0.703424
1283,0.75916
1285,0.84752
1286,0.903009
1290,0.844974
1293,0.743038
1295,0.513329
1297,0.820529
1299,0.940674
1300,0.954782
1301,0.828356
1302,0.981672
1303,0.923677
1304,0.931472
1305,0.720966
1306,0.626725
1307,0.640207
1308,0.991205
1309,0.65151
1312,0.726515
1313,0.918955
1314,0.597202
1316,0.844946
1318,0.507978
1319,0.831924
1320,0.669209
1322,0.986033
1323,0.698711
1325,0.695576
1329,0.253776
1330,0.744462
1334,0.520233
1337,0.984097
1340,0.478625
1341,0.683565
1342,0.604063
1347,0.673248
1349,0.746325
1350,0.825848
1355,0.819011
1356,0.634972
1357,0.558624
1358,0.839257
1359,0.863171
1361,0.252816
1363,0.620157
1366,0.757995
1367,0.97242
1370,0.950915
1375,0.961728
1377,0.960482
1379,0.900662
1381,0.54034
1382,0.958437
1385,0.715462
1387,0.636865
1389,0.844224
1392,0.938421
1393,0.613663
1395,0.881424
1396,0.87123
1399,0.060251
1400,0.0324149
1401,0.872399
1402,0.979783
1405,0.748332
1407,0.650671
1409,0.972482
1413,0.436374
1414,0.149116
1415,0.872186
1417,0.593198
1421,0.261485
1422,0.930856
1423,0.22595
1425,0.855428
1426,0.0482199
1428,0.898603
1429,0.983536
1430,0.465966
1431,0.613929
1433,0.973128
1435,0.932945
1436,0.858758
1438,0.912419
1439,0.906832
1442,0.981864
1448,0.73506
1449,0.674499
1451,0.593569
1453,0.846599
1455,0.875845
1456,0.599778
1458,0.905775
1459,0.941323
1463,0.98946
1466,0.548192
1468,0.957127
1471,0.708559
1472,0.93137
1473,0.628334
1474,0.979913
1476,0.570432
1477,0.820725
1478,0.695987
1479,0.763353
1481,0.560055
1482,0.980169
1487,0.709032
1490,0.920715
1493,0.424518
1494,0.879536
1495,0.972999
1496,0.962138
1497,0.84507
1498,0.709844
1499,0.950906
1500,0.807738
1505,0.885565
1507,0.714786
1508,0.660696
1510,0.846044
1511,0.858176
1513,0.470899
1514,0.796455
1518,0.954718
1519,0.41547
1520,0.745523
1522,0.888855
1523,0.747687
1524,0.656045
1527,0.901434
1528,0.828198
1529,0.672217
1530,0.824994
1532,0.780908
1534,0.57498
1536,0.990637
1537,0.686483
1540,0.81341
1543,0.629072
1546,0.93826
1549,0.663166
1553,0.824504
1558,0.745487
1560,0.926337
1561,0.827601
1562,0.728296
1565,0.579125
1573,0.563973
1576,0.718021
1577,0.960585
1579,0.483244
1580,0.938834
1581,0.787427
1582,0.296897
1584,0.809139
1586,0.844823
1588,0.89395
1589,0.466376
1595,0.698842
1598,0.400039
1599,0.990485
1600,0.651961
1605,0.616603
1609,0.67404
1610,0.674808
1615,0.866112
1617,0.94078
1619,0.821296
1621,0.940382
1622,0.574322
1628,0.759044
1629,0.967485
1630,0.741841
1631,0.838593
1633,0.796355
1636,0.763361
1637,0.728281
1638,0.920911
1643,0.85029
1644,0.819355
1645,0.915334
1646,0.486288
1647,0.813036
1648,0.903258
1650,0.543462
1651,0.830904
1652,0.928895
1654,0.943052
1655,0.986111
1657,0.981844
1658,0.995665
1663,0.376655
1665,0.984334
1666,0.765718
1669,0.920664
1675,0.874028
1678,0.902344
1679,0.683808
1680,0.480552
1681,0.827797
1684,0.937697
1687,0.518557
1688,0.782969
1692,0.91472
1694,0.851445
1695,0.663697
1696,0.870183
1697,0.336894
1698,0.699339
1699,0.952269
1700,0.414193
1701,0.882621
1704,0.510897
1705,0.722374
1706,0.751673
1708,0.974152
1709,0.875828
1712,0.359868
1713,0.79916
1715,0.651705
1718,0.956439
1720,0.792918
1721,0.879945
1724,0.884138
1725,0.701744
1726,0.119104
1728,0.765833
1729,0.910315
1738,0.597026
1739,0.853499
1741,0.834733
1743,0.954978
1745,0.467052
1750,0.768614
1751,0.868045
1753,0.947926
1755,0.473119
1757,0.647139
1758,0.582686
1759,0.826256
1762,0.799509
1763,0.641742
1767,0.983755
1769,0.730854
1770,0.994877
1778,0.944991
1781,0.931181
1784,0.916753
1786,0.8317
1787,0.850965
1788,0.911401
1789,0.921317
1790,0.640309
1794,0.0850295
1795,0.885341
1797,0.99167
1801,0.895222
1802,0.883484
1809,0.920721
1810,0.953592
1811,0.826496
1816,0.886698
1817,0.752157
1818,0.623731
1820,0.58447
1821,0.659852
1822,0.283697
1823,0.964996
1829,0.866821
1833,0.913998
1834,0.807019
1836,0.750171
1837,0.982385
1839,0.838398
1842,0.818244
1845,0.964103
1849,0.754497
1851,0.963757
1852,0.658944
1853,0.660384
1855,0.854599
1856,0.769802
1857,0.914497
1859,0.877024
1860,0.70281
1861,0.954839
1862,0.869558
1864,0.933786
1865,0.840379
1869,0.79302
1871,0.556095
1872,0.98493
1873,0.691384
1874,0.558868
1875,0.344859
1878,0.828185
1879,0.842801
1880,0.525543
1882,0.96768
1887,0.952948
1893,0.687884
1896,0.865301
1900,0.766097
1902,0.817464
1904,0.959064
1906,0.56701
1907,0.933263
1909,0.791982
1911,0.887759
1913,0.71112
1915,0.769668
1917,0.0703426
1918,0.752473
1919,0.613759
1921,0.81195
1922,0.989741
1923,0.971061
1926,0.651285
1927,0.507414
1928,0.950581
1929,0.891095
1931,0.64597
1932,0.933956
1938,0.972588
1940,0.385021
1941,0.803919
1942,0.501323
1944,0.447627
1948,0.468315
1949,0.893787
1951,0.895894
1953,0.802863
1954,0.798624
1955,0.994053
1956,0.882888
1957,0.919019
1958,0.986777
1959,0.876334
1961,0.894856
1962,0.805007
1965,0.772074
1969,0.826449
1971,0.684716
1978,0.986302
1982,0.977787
1984,0.806774
1985,0.874246
1986,0.837472
1987,0.741383
1988,0.722868
1989,0.722197
1990,0.616032
1991,0.909161
1993,0.953658
1994,0.932387
1999,0.718176
2000,0.758982
2001,0.560026
2002,0.971598
2003,0.314267
2004,0.505597
2008,0.975625
2011,0.837004
2013,0.895403
2017,0.988538
2020,0.964575
2021,0.97031
2024,0.888055
2026,0.444237
2031,0.955341
2035,0.700292
2039,0.982921
2040,0.875876
2044,0.91072
2045,0.919491
2046,0.747949
2047,0.808431
2048,0.795237
2052,0.788567
2053,0.726648
2054,0.689288
2055,0.860134
2058,0.802472
2059,0.769487
2060,0.522558
2063,0.838246
2064,0.696687
2065,0.987745
2066,0.830205
2070,0.30864
2073,0.919595
2076,0.904323
2077,0.0609697
2078,0.817133
2082,0.957114
2084,0.421075
2086,0.81618
2088,0.965949
2090,0.908355
2091,0.949521
2095,0.772164
2097,0.852636
2101,0.858656
2102,0.425092
2105,0.729811
2106,0.753407
2107,0.964081
2110,0.854515
2113,0.990133
2114,0.729883
2115,0.779949
2118,0.774238
2119,0.734537
2120,0.724715
2122,0.699334
2128,0.949038
2129,0.911336
2132,0.863068
2136,0.869114
2139,0.943527
2140,0.569123
2141,0.482715
2142,0.912307
2143,0.84157
2146,0.41958
2147,0.829665
2148,0.896365
2151,0.732163
2153,0.880624
2154,0.961442
2156,0.293868
2161,0.975913
2162,0.863357
2163,0.956123
2164,0.783491
2165,0.97146
2168,0.99093
2169,0.6217
2175,0.972161
2176,0.864596
2177,0.779475
2178,0.534286
2182,0.847652
2184,0.538961
2191,0.876349
2193,0.972336
2194,0.829495
2196,0.960833
2198,0.563416
2199,0.726794
2200,0.724138
2202,0.94975
2209,0.958105
2213,0.130168
2217,0.975311
2218,0.499921
2224,0.709106
2225,0.126596
2231,0.974403
2233,0.828274
2234,0.898474
2235,0.618243
2237,0.876198
2238,0.523089
2240,0.665572
2242,0.856746
2244,0.608287
2246,0.969947
2247,0.694625
2248,0.986496
2249,0.97647
2250,0.958029
2252,0.720098
2254,0.747849
2257,0.855122
2258,0.758713
2262,0.587568
2265,0.771912
2268,0.963114
2270,0.893676
2280,0.928124
2281,0.993694
2283,0.975397
2285,0.289675
2289,0.959614
2290,0.674916
2291,0.757657
2293,0.89716
2294,0.841128
2295,0.943363
2300,0.844243
2304,0.933542
2307,0.476327
2310,0.989029
2312,0.913148
2313,0.434228
2318,0.726825
2319,0.932239
2322,0.659681
2324,0.904557
2326,0.983227
2328,0.880944
2331,0.791703
2334,0.0325909
2335,0.749715
2336,0.817412
2339,0.945994
2340,0.874869
2341,0.981485
2344,0.993142
2349,0.949685
2352,0.953778
2353,0.869624
2357,0.538842
2362,0.78162
2364,0.733896
2365,0.626156
2366,0.760433
2367,0.672492
2368,0.879705
2370,0.987455
2373,0.776684
2375,0.496266
2376,0.993808
2377,0.946365
2382,0.990926
2384,0.612719
2385,0.794449
2388,0.746024
2389,0.265116
2390,0.854607
2391,0.827854
2393,0.926445
2396,0.818958
2397,0.694864
2398,0.981392
2399,0.749447
2400,0.873537
2401,0.400625
2402,0.970762
2404,0.515444
2406,0.95434
2408,0.642864
2409,0.909272
2410,0.838819
2411,0.779413
2413,0.640768
2415,0.803432
2417,0.965445
2422,0.931809
2423,0.437797
2424,0.866643
2426,0.986728
2429,0.731469
2430,0.69905
2432,0.80234
2433,0.897331
2436,0.990524
2437,0.935559
2438,0.90175
2439,0.888016
2440,0.67157
2444,0.557172
2445,0.478788
2446,0.53321
2454,0.893451
2455,0.800003
2456,0.981118
2458,0.355837
2459,0.224671
2460,0.605024
2461,0.930798
2462,0.753759
2464,0.669946
2465,0.922579
2467,0.982344
2468,0.951583
2474,0.727887
2480,0.608454
2481,0.651788
2484,0.747374
2485,0.684361
2486,0.832467
2487,0.740329
2491,0.869385
2493,0.853321
2496,0.865836
2497,0.92217
2501,0.891754
2504,0.776927
2505,0.509495
2506,0.763195
2508,0.914179
2509,0.455135
2513,0.58058
2516,0.887869
2520,0.78319
2521,0.768535
2523,0.871858
2524,0.921475
2526,0.993246
2528,0.857863
2529,0.858464
2530,0.910522
2531,0.957331
2532,0.936241
2536,0.74344
2537,0.611416
2540,0.973602
2541,0.776806
2542,0.738498
2543,0.466168
2546,0.723141
2547,0.739457
2550,0.716954
2551,0.89664
2555,0.83306
2556,0.940843
2558,0.944667
2559,0.984132
2560,0.903504
2562,0.984924
2563,0.0697418
2564,0.938432
2565,0.452905
2568,0.850187
2569,0.764491
2570,0.761638
2572,0.728346
2573,0.860614
2574,0.536636
2575,0.890758
2576,0.880983
2582,0.868435
2583,0.367655
2586,0.687685
2590,0.644885
2591,0.741117
2592,0.909843
2593,0.980774
2595,0.841496
2596,0.640136
2597,0.685309
2598,0.747015
2600,0.986398
2601,0.92385
2603,0.50411
2604,0.852936
2605,0.971234
2606,0.981162
2608,0.794409
2609,0.89438
2610,0.861481
2611,0.265197
2614,0.96526
2615,0.937925
2616,0.791836
2618,0.612838
2620,0.676755
2623,0.544067
2624,0.991202
2625,0.814191
2627,0.600973
2629,0.84247
2630,0.853485
2631,0.976785
2632,0.970919
2633,0.841518
2634,0.80181
2635,0.579885
2636,0.92051
2637,0.753957
2638,0.991061
2641,0.681226
2643,0.659789
2644,0.266451
2647,0.828276
2648,0.854095
2649,0.909756
2651,0.624976
2654,0.843965
2655,0.844251
2656,0.966165
2659,0.505193
2661,0.825857
2662,0.62455
2664,0.967848
2665,0.717872
2666,0.94758
2667,0.841409
2668,0.857937
2671,0.120122
2673,0.954164
2676,0.599538
2678,0.68128
2680,0.96344
2681,0.991776
2683,0.598228
2687,0.462233
2688,0.966417
2689,0.858244
2691,0.908726
2693,0.885132
2695,0.888701
2697,0.717007
2699,0.876848
2701,0.640127
2702,0.592698
2703,0.849225
2706,0.952836
2707,0.977563
2708,0.959467
2709,0.895504
2714,0.79034
2715,0.482826
2716,0.765462
2717,0.975498
2719,0.920298
2721,0.900603
2722,0.933463
2723,0.724402
2724,0.419872
2727,0.991789
2730,0.860462
2731,0.779937
2736,0.900979
2738,0.888307
2740,0.89808
2744,0.797046
2745,0.205157
2748,0.656038
2749,0.352467
2750,0.677552
2751,0.431372
2752,0.739571
2754,0.795014
2755,0.861731
2756,0.953155
2757,0.987085
2758,0.769791
2759,0.893786
2760,0.992792
2761,0.0512923
2762,0.867225
2763,0.788237
2764,0.526317
2765,0.899552
2768,0.631047
2769,0.229695
2770,0.248519
2776,0.911177
2778,0.984031
2788,0.780937
2789,0.747901
2791,0.744489
2792,0.495242
2793,0.933099
2797,0.829748
2799,0.96332
2800,0.983181
2801,0.621023
2805,0.901828
2806,0.538532
2807,0.0474665
2808,0.724051
2811,0.941223
2820,0.89315
2822,0.917071
2824,0.989111
2826,0.951044
2827,0.843671
2828,0.915028
2829,0.492273
2832,0.846673
2835,0.980134
2836,0.805275
2839,0.745723
2840,0.920541
2841,0.78765
2843,0.967357
2849,0.290346
2850,0.77165
2854,0.827441
2856,0.862187
2857,0.899148
2859,0.820893
2860,0.987821
2863,0.97302
2864,0.717051
2865,0.645274
2870,0.885953
2871,0.775724
2872,0.686891
2873,0.531934
2874,0.942941
2876,0.958848
2877,0.536712
2878,0.981742
2880,0.837487
2882,0.861751
2884,0.507475
2885,0.544699
2886,0.678513
2887,0.824189
2894,0.618755
2897,0.784146
2900,0.76831
2903,0.770969
2904,0.921214
2906,0.785552
2908,0.959516
2909,0.833008
2910,0.470681
2911,0.47373
2912,0.869028
2913,0.974327
2915,0.763988
2916,0.615256
2918,0.769921
2924,0.848964
2925,0.817195
2928,0.966166
2929,0.35122
2934,0.958274
2935,0.699701
2938,0.914555
2940,0.636262
2941,0.596121
2942,0.928539
2944,0.928795
2946,0.850373
2947,0.728553
2948,0.772466
2950,0.888634
2952,0.936929
2953,0.938014
2954,0.833183
2956,0.667384
2958,0.688211
2959,0.600628
2961,0.89281
2963,0.743477
2965,0.983056
2967,0.780837
2971,0.66948
2973,0.981322
2974,0.508019
2980,0.804989
2982,0.74137
2983,0.601106
2986,0.941675
2987,0.725292
2988,0.715428
2993,0.877923
2995,0.561248
2998,0.551715
3003,0.827692
3005,0.958439
3006,0.856841
3007,0.870657
3011,0.826809
3013,0.906082
3014,0.271178
3019,0.810436
3020,0.983321
3022,0.685562
3023,0.618774
3024,0.756081
3025,0.690061
3027,0.82203
3029,0.90216
3030,0.666549
3031,0.910932
3032,0.968736
3033,0.54205
3037,0.925974
3041,0.617943
3042,0.745878
3044,0.9296
3045,0.858996
3048,0.846934
3049,0.949735
3053,0.92477
3055,0.833979
3057,0.904013
3058,0.610964
3059,0.7739
3060,0.773176
3061,0.975842
3063,0.898805
3064,0.884696
3065,0.54731
3066,0.966469
3067,0.760248
3068,0.980629
3069,0.905944
3070,0.973614
3071,0.899772
3072,0.956702
3075,0.97856
3077,0.834697
3080,0.946692
3081,0.974401
3082,0.887202
3083,0.985423
3086,0.936311
3089,0.936885
3090,0.821745
3091,0.826918
3092,0.927442
3093,0.954679
3094,0.958677
3097,0.9702
3099,0.763416
3102,0.975612
3103,0.809705
3105,0.977621
3106,0.980017
3107,0.829362
3108,0.909634
3109,0.381223
3114,0.731305
3116,0.199632
3117,0.572615
3119,0.899307
3121,0.723532
3123,0.866861
3124,0.989202
3125,0.943521
3126,0.437779
3128,0.693157
3129,0.781284
3130,0.606408
3131,0.967195
3132,0.856776
3133,0.680851
3134,0.677154
3135,0.765424
3136,0.815307
3137,0.971419
3140,0.907347
3141,0.783706
3143,0.735546
3144,0.801437
3145,0.768702
3147,0.531119
3149,0.80023
3151,0.769552
3154,0.436656
3156,0.922943
3157,0.556771
3158,0.709332
3160,0.680185
3161,0.905416
3162,0.963608
3164,0.876408
3165,0.824829
3168,0.606509
3171,0.946051
3173,0.7254
3174,0.949383
3175,0.598118
3176,0.944656
3177,0.723208
3178,0.405743
3181,0.662769
3182,0.608226
3186,0.987883
3188,0.913049
3190,0.949059
3192,0.528679
3194,0.675477
3195,0.878728
3197,0.706313
3198,0.857161
3202,0.864005
3203,0.550081
3204,0.70353
3207,0.680206
3208,0.775025
3209,0.705357
3210,0.738924
3212,0.208275
3213,0.907065
3214,0.842054
3219,0.536574
3222,0.833923
3224,0.533339
3227,0.650893
3229,0.778073
3230,0.607264
3231,0.916074
3232,0.705255
3233,0.894411
3234,0.992371
3235,0.884384
3237,0.812174
3238,0.940366
3239,0.982365
3240,0.994446
3241,0.867589
3242,0.895494
3243,0.902184
3244,0.89862
3255,0.701593
3256,0.946943
3257,0.845877
3258,0.906331
3259,0.743612
3260,0.93724
3262,0.96356
3263,0.888316
3264,0.715953
3266,0.810314
3267,0.892821
3268,0.654158
3271,0.680936
3274,0.828211
3275,0.975244
3276,0.856184
3277,0.744098
3278,0.492314
3279,0.919598
3280,0.951069
3281,0.747603
3282,0.769208
3283,0.678971
3284,0.514725
3288,0.65281
3290,0.992751
3292,0.845601
3293,0.639366
3295,0.98271
3296,0.796748
3297,0.732052
3299,0.800577
3300,0.870743
3301,0.860412
3307,0.829798
3308,0.604864
3309,0.963293
3311,0.759942
3312,0.163909
3313,0.744552
3321,0.70931
3322,0.70188
3323,0.645218
3325,0.860698
3326,0.968363
3327,0.965602
3328,0.813207
3330,0.937316
3332,0.556773
3333,0.969994
3337,0.276684
3343,0.917561
3344,0.862885
3345,0.372146
3346,0.636407
3350,0.86983
3352,0.97379
3354,0.963803
3355,0.89404
3360,0.880085
3361,0.585611
3364,0.907695
3365,0.870636
3367,0.621329
3370,0.691445
3371,0.273975
3372,0.993029
3374,0.883622
3378,0.623178
3379,0.970973
3380,0.947368
3382,0.843594
3383,0.58272
3384,0.600678
3385,0.752533
3387,0.983843
3388,0.982795
3389,0.710301
3390,0.728652
3392,0.944009
3393,0.912676
3394,0.906798
3395,0.955995
3398,0.609675
3399,0.0771375
3400,0.938291
3403,0.810952
3405,0.718181
3406,0.907401
3407,0.506274
3408,0.866629
3410,0.574566
3414,0.581834
3417,0.989418
3418,0.988551
3421,0.734165
3422,0.94903
3426,0.924743
3427,0.866875
3435,0.588698
3436,0.977497
3437,0.799689
3438,0.88671
3439,0.502854
3442,0.992278
3443,0.923419
3444,0.743816
3445,0.822229
3449,0.577968
3450,0.543039
3451,0.960129
3452,0.989113
3453,0.87466
3456,0.335747
3457,0.962365
3458,0.652538
3459,0.676205
3462,0.681354
3466,0.720458
3471,0.733611
3472,0.581082
3474,0.942653
3475,0.953
3477,0.881001
3478,0.977241
3479,0.772996
3480,0.832035
3482,0.496348
3485,0.695403
3487,0.967993
3488,0.0684819
3493,0.901712
3495,0.966
3498,0.748908
3500,0.878657
3502,0.681561
3503,0.92935
3504,0.608979
3506,0.681616
3507,0.791931
3508,0.977432
3509,0.946988
3510,0.783324
3511,0.933624
3512,0.921184
3513,0.911218
3515,0.153684
3516,0.829198
3519,0.879867
3521,0.964299
3522,0.909649
3530,0.954716
3531,0.993618
3533,0.696754
3538,0.856266
3539,0.978752
3541,0.968111
3542,0.522439
3543,0.858819
3544,0.928484
3546,0.847482
3547,0.906954
3549,0.846394
3551,0.626194
3555,0.979191
3557,0.294794
3558,0.931058
3559,0.924966
3560,0.440075
3561,0.634311
3563,0.885887
3566,0.502333
